step,elapsed_sec,active_objective,j_plus_1,j_minus_1,plus1_obj_ce,plus1_obj_prob_true,plus1_obj_margin,plus1_obj_soft_cell_acc,plus1_obj_soft_board_acc,plus1_obj_hard_cell_acc,plus1_obj_hard_board_acc,plus1_obj_entropy,plus1_objective,minus1_obj_ce,minus1_obj_prob_true,minus1_obj_margin,minus1_obj_soft_cell_acc,minus1_obj_soft_board_acc,minus1_obj_hard_cell_acc,minus1_obj_hard_board_acc,minus1_obj_entropy,minus1_objective,j_plus_2,j_minus_2,plus2_obj_ce,plus2_obj_prob_true,plus2_obj_margin,plus2_obj_soft_cell_acc,plus2_obj_soft_board_acc,plus2_obj_hard_cell_acc,plus2_obj_hard_board_acc,plus2_obj_entropy,plus2_objective,minus2_obj_ce,minus2_obj_prob_true,minus2_obj_margin,minus2_obj_soft_cell_acc,minus2_obj_soft_board_acc,minus2_obj_hard_cell_acc,minus2_obj_hard_board_acc,minus2_obj_entropy,minus2_objective,j_plus_3,j_minus_3,plus3_obj_ce,plus3_obj_prob_true,plus3_obj_margin,plus3_obj_soft_cell_acc,plus3_obj_soft_board_acc,plus3_obj_hard_cell_acc,plus3_obj_hard_board_acc,plus3_obj_entropy,plus3_objective,minus3_obj_ce,minus3_obj_prob_true,minus3_obj_margin,minus3_obj_soft_cell_acc,minus3_obj_soft_board_acc,minus3_obj_hard_cell_acc,minus3_obj_hard_board_acc,minus3_obj_entropy,minus3_objective,j_plus,j_minus,raw_scalar,scalar,lr_scale,eps_scale,scalar_scale,best_step,bad_evals,param_l2,param_max_abs,params_finite,loss,cell_acc,board_acc,obj_ce,obj_prob_true,obj_margin,obj_soft_cell_acc,obj_soft_board_acc,obj_hard_cell_acc,obj_hard_board_acc,obj_entropy,objective,scheduler_event
7500,8500.354,board_acc,0.0,0.0,0.6734978556632996,0.5132380723953247,0.0522022508084774,0.5261011123657227,3.4308349034471364e-38,0.6104600429534912,0.0,0.6862247586250305,0.0,0.6737284660339355,0.512976884841919,0.05120041221380234,0.5256001949310303,2.6011770899845136e-38,0.6104600429534912,0.0,0.6865212917327881,0.0,0.0,0.0,0.6733615398406982,0.5133755803108215,0.05272917076945305,0.5263645648956299,3.9386587406858213e-38,0.6104600429534912,0.0,0.6860832571983337,0.0,0.6738303303718567,0.5128475427627563,0.05070396140217781,0.5253520011901855,2.253174565588542e-38,0.6104600429534912,0.0,0.6866801381111145,0.0,0.0,0.0,0.6732075810432434,0.5135208964347839,0.05328552424907684,0.5266427397727966,4.532914667204061e-38,0.6104600429534912,0.0,0.685943603515625,0.0,0.6739294528961182,0.5127148032188416,0.05019397661089897,0.5250970125198364,1.9378664363129648e-38,0.6104600429534912,0.0,0.6868488788604736,0.0,0.0,0.0,0.0,0.0,0.05,0.10737418240000006,0.05,3500,1,19.08426038590844,1.0037165880203247,True,0.6693910956382751,0.628173828125,0.0,0.6693910956382751,0.5152101889252663,0.05999552924185991,0.5299977511167526,2.807526048546589e-38,0.6281738206744194,0.0,0.6863697245717049,0.0,restore_best_decay_to_0.05
7750,8777.156,board_acc,0.0,0.0,0.670751690864563,0.5146175026893616,0.05764458701014519,0.5288222432136536,2.0986592693809946e-38,0.6222602128982544,0.0,0.6861995458602905,0.0,0.6707273125648499,0.5144720077514648,0.05708859860897064,0.5285443067550659,1.775404236384385e-38,0.6222602128982544,0.0,0.686516523361206,0.0,0.0,0.0,0.670769214630127,0.5146872997283936,0.05791180580854416,0.52895587682724,2.2733909584035097e-38,0.6222602128982544,0.0,0.6860416531562805,0.0,0.6707191467285156,0.5143983364105225,0.05680714547634125,0.5284035205841064,1.6299065760544606e-38,0.6222602128982544,0.0,0.6866729259490967,0.0,0.0,0.0,0.6707909107208252,0.514754056930542,0.05816726014018059,0.5290836095809937,2.453928647353262e-38,0.6222602128982544,0.0,0.6858858466148376,0.0,0.6707125306129456,0.5143253803253174,0.056528620421886444,0.5282642841339111,1.4963806288948025e-38,0.6222602128982544,0.0,0.6868264079093933,0.0,0.0,0.0,0.0,0.0,0.05,0.08589934592000005,0.05,3500,0,19.08425254834281,1.0037169456481934,True,0.6665657982230186,0.64007568359375,0.0,0.6665657982230186,0.5166173279285431,0.06554641062393785,0.5327732339501381,2.1165389970067006e-38,0.6400756910443306,0.0,0.6863675266504288,0.0,
8000,9061.073,board_acc,0.0,0.0,0.6686590909957886,0.5156291723251343,0.06164701655507088,0.5308234691619873,2.548742743527022e-38,0.6316731572151184,0.0,0.6862605214118958,0.0,0.6684406995773315,0.5156409740447998,0.0616941973567009,0.5308471322059631,2.4175817677856047e-38,0.6316731572151184,0.0,0.6864535808563232,0.0,0.0,0.0,0.6687585115432739,0.5156238079071045,0.06162605807185173,0.5308129787445068,2.610756366286638e-38,0.6316731572151184,0.0,0.6861727237701416,0.0,0.6683224439620972,0.5156474709510803,0.06172068789601326,0.5308603644371033,2.348689170864618e-38,0.6316731572151184,0.0,0.6865581274032593,0.0,0.0,0.0,0.6688512563705444,0.515618622303009,0.06160597503185272,0.5308030247688293,2.669925072903982e-38,0.6316731572151184,0.0,0.6860911846160889,0.0,0.6681988835334778,0.5156542062759399,0.06174854934215546,0.5308742523193359,2.2775278717298894e-38,0.6316731572151184,0.0,0.6866674423217773,0.0,0.0,0.0,0.0,0.0,0.05,0.08589934592000005,0.05,3500,1,19.084256538351315,1.003718376159668,True,0.6709363758563995,0.6215413411458334,0.0,0.6709363758563995,0.5144473388791084,0.05698389047756791,0.528491921722889,2.443714074876105e-38,0.6215413510799408,0.0,0.6863570362329483,0.0,restore_best_decay_to_0.05
8250,9334.295,board_acc,0.0,0.0,0.6707673072814941,0.51455157995224,0.05738901346921921,0.5286944508552551,2.3699053901338815e-38,0.6219346523284912,0.0,0.6863158345222473,0.0,0.6709394454956055,0.5144109725952148,0.05684943497180939,0.5284246802330017,2.116087078251956e-38,0.6219346523284912,0.0,0.6864280104637146,0.0,0.0,0.0,0.670694887638092,0.5146124362945557,0.05762188881635666,0.5288109183311462,2.4894566080983675e-38,0.6219346523284912,0.0,0.6862655282020569,0.0,0.6710397005081177,0.5143307447433472,0.05654153600335121,0.5282707810401917,1.9843170981979432e-38,0.6219346523284912,0.0,0.6864898204803467,0.0,0.0,0.0,0.6706310510635376,0.5146669745445251,0.05783094838261604,0.5289154648780823,2.602502157812379e-38,0.6219346523284912,0.0,0.6862190365791321,0.0,0.6711499094963074,0.5142437815666199,0.05620742589235306,0.5281037092208862,1.8510000846393159e-38,0.6219346523284912,0.0,0.6865553855895996,0.0,0.0,0.0,0.0,0.0,0.05,0.06871947673600004,0.05,3500,0,19.08425510246115,1.0037195682525635,True,0.6708186492323875,0.6220838758680556,0.0,0.6708186492323875,0.5144984647631645,0.05718704778701067,0.5285935401916504,2.3969453532721864e-38,0.6220838725566864,0.0,0.6863721758127213,0.0,
8500,9607.645,board_acc,0.0,0.0,0.6697728633880615,0.5150313973426819,0.059293098747730255,0.5296465754508972,2.8833013505861076e-38,0.6269260048866272,0.0,0.6863479614257812,0.0,0.6695468425750732,0.5151230692863464,0.0596458837389946,0.5298229455947876,2.960693663472303e-38,0.6269260048866272,0.0,0.6863877177238464,0.0,0.0,0.0,0.6699015498161316,0.5149714350700378,0.0590624064207077,0.5295311808586121,2.809848648202515e-38,0.6269260048866272,0.0,0.6863410472869873,0.0,0.6694495677947998,0.5151550769805908,0.059769220650196075,0.5298846364021301,2.9636150905107273e-38,0.6269260048866272,0.0,0.6864200830459595,0.0,0.0,0.0,0.6700409054756165,0.5149016380310059,0.05879466235637665,0.5293973088264465,2.7148512621896213e-38,0.6269260048866272,0.0,0.6863428950309753,0.0,0.6693626046180725,0.5151780247688293,0.05985802412033081,0.5299290418624878,2.943012639968838e-38,0.6269260048866272,0.0,0.6864602565765381,0.0,0.0,0.0,0.0,0.0,0.05,0.06871947673600004,0.05,3500,1,19.084255881584003,1.00372314453125,True,0.6712588220834732,0.6202596028645834,0.0,0.6712588220834732,0.5142846256494522,0.05634327745065093,0.528171643614769,2.0387610117506615e-38,0.6202595978975296,0.0,0.6863616779446602,0.0,restore_best_decay_to_0.05
8750,9890.825,board_acc,0.0,0.0,0.6723824739456177,0.5136995315551758,0.054041072726249695,0.5270205736160278,2.519607506376166e-38,0.6157768964767456,0.0,0.6864143013954163,0.0,0.6722906827926636,0.5138046741485596,0.05444403365254402,0.5272219777107239,2.804905427739763e-38,0.6157768964767456,0.0,0.6862939596176147,0.0,0.0,0.0,0.672419548034668,0.5136533379554749,0.05386385694146156,0.5269320011138916,2.400568322870544e-38,0.6157768964767456,0.0,0.6864704489707947,0.0,0.6722361445426941,0.5138634443283081,0.054669659584760666,0.5273348689079285,2.974860230427241e-38,0.6157768964767456,0.0,0.6862297058105469,0.0,0.0,0.0,0.672450602054596,0.513611376285553,0.05370284989476204,0.5268514156341553,2.295178066667139e-38,0.6157768964767456,0.0,0.6865241527557373,0.0,0.6721758842468262,0.5139265060424805,0.054911207407712936,0.5274555683135986,3.165952219150595e-38,0.6157768964767456,0.0,0.6861627101898193,0.0,0.0,0.0,0.0,0.0,0.05,0.054975581388800036,0.05,3500,0,19.084258247635386,1.0037168264389038,True,0.6691942512989044,0.6291029188368056,0.0,0.6691942512989044,0.5153103023767471,0.06039139721542597,0.5301956757903099,2.9458313518298275e-38,0.6291029155254364,0.0,0.686365582048893,0.0,
9000,10171.553,board_acc,0.0,0.0,0.6716405153274536,0.5141572952270508,0.055822499096393585,0.5279111862182617,2.1090860509943427e-38,0.6177571415901184,0.0,0.6862338185310364,0.0,0.6720191836357117,0.5138328075408936,0.05457804724574089,0.5272890329360962,1.6346669270676184e-38,0.6177571415901184,0.0,0.6865107417106628,0.0,0.0,0.0,0.6714583039283752,0.514313817024231,0.056421928107738495,0.5282109379768372,2.381440038313125e-38,0.6177571415901184,0.0,0.6860997080802917,0.0,0.6722142696380615,0.513666033744812,0.05393749475479126,0.5269687175750732,1.4318429873412444e-38,0.6177571415901184,0.0,0.686652421951294,0.0,0.0,0.0,0.6712815761566162,0.5144656300544739,0.05700312554836273,0.528501570224762,2.676720529676879e-38,0.6177571415901184,0.0,0.6859692931175232,0.0,0.6724125742912292,0.5134971141815186,0.053287677466869354,0.5266438722610474,1.2506941921312002e-38,0.6177571415901184,0.0,0.6867954730987549,0.0,0.0,0.0,0.0,0.0,0.05,0.054975581388800036,0.05,3500,1,19.084260848102915,1.0037171840667725,True,0.670895054936409,0.6217583550347222,0.0,0.670895054936409,0.5144675448536873,0.05706418864428997,0.5285320803523064,1.9077365399959004e-38,0.6217583566904068,0.0,0.6863578334450722,0.0,restore_best_decay_to_0.05
9250,10452.58,board_acc,0.0,0.0,0.6681890487670898,0.5158402919769287,0.06247444450855255,0.5312371850013733,2.875767129262819e-38,0.6329752802848816,0.0,0.6863049268722534,0.0,0.6684471368789673,0.5156220197677612,0.06163690984249115,0.5308184623718262,2.428101875876677e-38,0.6329752802848816,0.0,0.6864880323410034,0.0,0.0,0.0,0.6680710911750793,0.5159416198730469,0.06286266446113586,0.5314313769340515,3.1092996840557926e-38,0.6329752802848816,0.0,0.6862180233001709,0.0,0.6685876846313477,0.5155048370361328,0.06118707358837128,0.5305935144424438,2.216390340770169e-38,0.6329752802848816,0.0,0.6865841746330261,0.0,0.0,0.0,0.6679602861404419,0.5160378217697144,0.06323087215423584,0.5316154360771179,3.347382815481815e-38,0.6329752802848816,0.0,0.6861346364021301,0.0,0.6687363386154175,0.5153822302818298,0.060716111212968826,0.530358076095581,2.014083480177131e-38,0.6329752802848816,0.0,0.6866831183433533,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,0,19.08425270765211,1.0037155151367188,True,0.6689620092511177,0.6299641927083334,0.0,0.6689620092511177,0.5154260247945786,0.060846513602882624,0.5304232835769653,1.7824331845138998e-38,0.6299641951918602,0.0,0.6863650903105736,0.0,
9500,10740.503,board_acc,0.0,0.0,0.6706312894821167,0.5146266222000122,0.05768362805247307,0.5288418531417847,1.967218874725791e-38,0.6224501132965088,0.0,0.686301052570343,0.0,0.6710253953933716,0.5143718123435974,0.056705042719841,0.5283524990081787,1.640629311903474e-38,0.6224501132965088,0.0,0.6864226460456848,0.0,0.0,0.0,0.6704429388046265,0.5147468447685242,0.0581449419260025,0.5290725231170654,2.1414044777367588e-38,0.6224501132965088,0.0,0.6862461566925049,0.0,0.6712310314178467,0.5142371654510498,0.05618773028254509,0.5280938744544983,1.489347792162049e-38,0.6224501132965088,0.0,0.6864892244338989,0.0,0.0,0.0,0.6702603101730347,0.5148622989654541,0.05858764424920082,0.5292937755584717,2.3218904587731773e-38,0.6224501132965088,0.0,0.6861951351165771,0.0,0.6714425086975098,0.5140977501869202,0.0556517168879509,0.5278258323669434,1.3466174160394734e-38,0.6224501132965088,0.0,0.6865596771240234,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,1,19.084256634451265,1.0037158727645874,True,0.6670506075024605,0.6380750868055556,0.0,0.6670506075024605,0.5163716971874237,0.06457839300855994,0.5322891995310783,2.1147381533177352e-38,0.6380750834941864,0.0,0.6863763928413391,0.0,restore_best_decay_to_0.05
9750,11022.636,board_acc,0.0,0.0,0.6659620404243469,0.5169140696525574,0.06672292202711105,0.5333614945411682,4.4544727817680864e-38,0.6430935263633728,0.0,0.6863758563995361,0.0,0.6659008860588074,0.5169289112091064,0.06678035855293274,0.5333901643753052,4.4884203581051265e-38,0.6430935263633728,0.0,0.6864067912101746,0.0,0.0,0.0,0.6659855246543884,0.5169106125831604,0.0667094886302948,0.5333547592163086,4.446014544237422e-38,0.6430935263633728,0.0,0.6863595247268677,0.0,0.6658632159233093,0.516940176486969,0.06682387739419937,0.533411979675293,4.5135618946326566e-38,0.6430935263633728,0.0,0.6864216327667236,0.0,0.0,0.0,0.6660041213035583,0.5169098377227783,0.06670652329921722,0.5333532691001892,4.4434414799972285e-38,0.6430935263633728,0.0,0.6863425374031067,0.0,0.665820837020874,0.5169538855552673,0.06687687337398529,0.5334384441375732,4.5439171022265537e-38,0.6430935263633728,0.0,0.6864359974861145,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,0,19.084253383633804,1.0037161111831665,True,0.6663321629166603,0.6409505208333334,0.0,0.6663321629166603,0.516732394695282,0.06599918333813548,0.5329995825886726,3.349097864672302e-38,0.6409505233168602,0.0,0.6863696649670601,0.0,
10000,11305.272,board_acc,0.0,0.0,0.6652497053146362,0.5172985792160034,0.06822490692138672,0.5341123938560486,2.036755648550828e-38,0.6451551914215088,0.0,0.6863135695457458,0.0,0.6654192805290222,0.5171621441841125,0.06770176440477371,0.533850908279419,1.8758022266787865e-38,0.6451551914215088,0.0,0.6864198446273804,0.0,0.0,0.0,0.6651744842529297,0.5173604488372803,0.06846195459365845,0.5342309474945068,2.1131977409483645e-38,0.6451551914215088,0.0,0.6862638592720032,0.0,0.6655129194259644,0.517087996006012,0.06741715967655182,0.5337085723876953,1.792840032656593e-38,0.6451551914215088,0.0,0.6864761710166931,0.0,0.0,0.0,0.6651057004928589,0.5174177885055542,0.06868167221546173,0.5343407988548279,2.1858746845021068e-38,0.6451551914215088,0.0,0.6862166523933411,0.0,0.6656122207641602,0.5170100927352905,0.06711819767951965,0.5335590839385986,1.7091855971930228e-38,0.6451551914215088,0.0,0.6865341663360596,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,1,19.084247640890283,1.0037145614624023,True,0.6666883006691933,0.6395941840277778,0.0,0.6666883006691933,0.5165532901883125,0.06529462244361639,0.5326472967863083,1.8502958270636078e-38,0.6395941898226738,0.0,0.6863738000392914,0.0,restore_best_decay_to_0.05
10250,11591.058,board_acc,0.0,0.0,0.6669920086860657,0.5164065957069397,0.06471201032400131,0.5323560237884521,7.349906294198625e-38,0.6380479335784912,0.0,0.6863644123077393,0.0,0.6673929691314697,0.516188383102417,0.06387386471033096,0.5319369435310364,6.451226684096605e-38,0.6380479335784912,0.0,0.6864053010940552,0.0,0.0,0.0,0.6667961478233337,0.5165113806724548,0.06511476635932922,0.5325573682785034,7.814005695714676e-38,0.6380479335784912,0.0,0.6863479018211365,0.0,0.667597770690918,0.5160752534866333,0.0634387731552124,0.5317193865776062,6.020108803756289e-38,0.6380479335784912,0.0,0.6864297389984131,0.0,0.0,0.0,0.6666033267974854,0.516613245010376,0.06550641357898712,0.5327532291412354,8.285179412398024e-38,0.6380479335784912,0.0,0.6863341927528381,0.0,0.6678054928779602,0.5159592628479004,0.0629931315779686,0.5314965844154358,5.603138993231182e-38,0.6380479335784912,0.0,0.6864567995071411,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,0,19.084257624308435,1.0037169456481934,True,0.6677063032984734,0.6353759765625,0.0,0.6677063032984734,0.5160494595766068,0.0633075786754489,0.5316537842154503,2.0585277454046582e-38,0.6353759765625,0.0,0.686368316411972,0.0,
10500,11870.773,board_acc,0.0,0.0,0.6678897142410278,0.5159294605255127,0.0628383681178093,0.5314192175865173,3.4143497480531263e-38,0.6346842646598816,0.0,0.6864264011383057,0.0,0.6678416728973389,0.5160029530525208,0.06312020868062973,0.5315601825714111,3.6867251752384126e-38,0.6346842646598816,0.0,0.6863259673118591,0.0,0.0,0.0,0.6679194569587708,0.5158888101577759,0.0626826211810112,0.5313413143157959,3.2772851018815087e-38,0.6346842646598816,0.0,0.6864785552024841,0.0,0.6678231954574585,0.5160360932350159,0.06324697285890579,0.5316235423088074,3.8215460623089533e-38,0.6346842646598816,0.0,0.6862776875495911,0.0,0.0,0.0,0.6679531931877136,0.515845537185669,0.06251655519008636,0.5312582850456238,3.139998770292835e-38,0.6346842646598816,0.0,0.6865322589874268,0.0,0.6678082942962646,0.51606684923172,0.06336475908756256,0.5316823124885559,3.955169399711882e-38,0.6346842646598816,0.0,0.6862305402755737,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,1,19.084263602664116,1.00371515750885,True,0.6663770377635956,0.6409030490451388,0.0,0.6663770377635956,0.5167056322097778,0.06589584145694971,0.5329479277133942,2.5729039141326795e-38,0.6409030556678772,0.0,0.6863788738846779,0.0,restore_best_decay_to_0.05
10750,12156.662,board_acc,0.0,0.0,0.670599639415741,0.5146123766899109,0.05763956531882286,0.528819739818573,2.624365496712468e-38,0.6233181357383728,0.0,0.6863629221916199,0.0,0.6705672144889832,0.5146381855010986,0.057738348841667175,0.5288691520690918,2.654508267459173e-38,0.6233181357383728,0.0,0.6863431930541992,0.0,0.0,0.0,0.6706090569496155,0.5146039128303528,0.05760709568858147,0.5288035273551941,2.6181277567283723e-38,0.6233181357383728,0.0,0.6863705515861511,0.0,0.6705443263053894,0.514655351638794,0.05780434608459473,0.5289021730422974,2.6783838709540323e-38,0.6233181357383728,0.0,0.6863314509391785,0.0,0.0,0.0,0.6706140041351318,0.5145984292030334,0.05758605897426605,0.5287930369377136,2.617837687946257e-38,0.6233181357383728,0.0,0.686376690864563,0.0,0.6705167293548584,0.5146753787994385,0.05788121744990349,0.5289406180381775,2.7081449279990556e-38,0.6233181357383728,0.0,0.6863183975219727,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,0,19.08425570065284,1.003716230392456,True,0.6690556779503822,0.6295912000868056,0.0,0.6690556779503822,0.5153792276978493,0.06066223233938217,0.5303311124444008,2.1076777110052346e-38,0.629591204226017,0.0,0.6863655149936676,0.0,
11000,12437.681,board_acc,0.0,0.0,0.670669436454773,0.5145899057388306,0.05753721669316292,0.5287686586380005,1.8336234231623024e-38,0.6220160722732544,0.0,0.686336100101471,0.0,0.6708722710609436,0.5144823789596558,0.05712433531880379,0.5285621285438538,1.712078437742775e-38,0.6220160722732544,0.0,0.6863510608673096,0.0,0.0,0.0,0.6705645322799683,0.5146457552909851,0.057751767337322235,0.5288758873939514,1.900501233151283e-38,0.6220160722732544,0.0,0.6863278746604919,0.0,0.6709696650505066,0.5144312381744385,0.056927639991045,0.5284638404846191,1.657395988158967e-38,0.6220160722732544,0.0,0.6863574385643005,0.0,0.0,0.0,0.6704577207565308,0.5147026777267456,0.05797053873538971,0.5289852619171143,1.9713800305156036e-38,0.6220160722732544,0.0,0.6863192915916443,0.0,0.6710640788078308,0.5143819451332092,0.05673836171627045,0.5283691883087158,1.6067146660803456e-38,0.6220160722732544,0.0,0.6863629221916199,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,1,19.08425586436007,1.003717064857483,True,0.6680537536740303,0.6338568793402778,0.0,0.6680537536740303,0.5158756002783775,0.06262111058458686,0.5313105583190918,3.4325651216935e-38,0.6338568851351738,0.0,0.6863700672984123,0.0,restore_best_decay_to_0.05
11250,12719.498,board_acc,0.0,0.0,0.6689059734344482,0.5154244303703308,0.06084756553173065,0.5304238200187683,2.64344025166855e-38,0.6305338740348816,0.0,0.6864250898361206,0.0,0.6688028573989868,0.5155397653579712,0.061289481818675995,0.5306447148323059,2.9112409998872015e-38,0.6305338740348816,0.0,0.6862955093383789,0.0,0.0,0.0,0.6689581274986267,0.5153669714927673,0.060627326369285583,0.5303136706352234,2.5187642049603353e-38,0.6305338740348816,0.0,0.6864888668060303,0.0,0.6687516570091248,0.5155976414680481,0.06151123717427254,0.5307555794715881,3.0549957251871987e-38,0.6305338740348816,0.0,0.6862297058105469,0.0,0.0,0.0,0.6690106987953186,0.5153096318244934,0.06040750443935394,0.5302037000656128,2.3998413292272525e-38,0.6305338740348816,0.0,0.6865520477294922,0.0,0.6687008738517761,0.5156556963920593,0.061733558773994446,0.5308668613433838,3.205759184886363e-38,0.6305338740348816,0.0,0.6861632466316223,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,0,19.084257162339206,1.0037178993225098,True,0.6682345345616341,0.6330905490451388,0.0,0.6682345345616341,0.5157831162214279,0.062256548553705215,0.5311282873153687,2.4102207294362756e-38,0.6330905482172966,0.0,0.6863751485943794,0.0,
11500,13004.225,board_acc,0.0,0.0,0.669198215007782,0.5152040123939514,0.05999241769313812,0.5299962162971497,2.5061261743702826e-38,0.6297743320465088,0.0,0.6865769624710083,0.0,0.6688267588615417,0.5155832767486572,0.061446428298950195,0.5307232141494751,3.477977106124259e-38,0.6297743320465088,0.0,0.68618243932724,0.0,0.0,0.0,0.6693864464759827,0.5150149464607239,0.05926673114299774,0.5296333432197571,2.1254941349728148e-38,0.6297743320465088,0.0,0.6867703199386597,0.0,0.6686438322067261,0.5157732367515564,0.062173500657081604,0.5310867428779602,4.092390711051811e-38,0.6297743320465088,0.0,0.6859816908836365,0.0,0.0,0.0,0.6695760488510132,0.5148265957832336,0.05854273587465286,0.5292713642120361,1.8019666895547404e-38,0.6297743320465088,0.0,0.6869608759880066,0.0,0.6684629321098328,0.5159631371498108,0.06289972364902496,0.5314499139785767,4.810604378685453e-38,0.6297743320465088,0.0,0.6857789754867554,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,1,19.084260449750534,1.0037175416946411,True,0.6676063612103462,0.6357014973958334,0.0,0.6676063612103462,0.5160996690392494,0.06350445048883557,0.5317522287368774,1.891303985842995e-38,0.6357014998793602,0.0,0.6863671243190765,0.0,restore_best_decay_to_0.05
11750,13289.086,board_acc,0.0,0.0,0.6656412482261658,0.5171028971672058,0.06745187193155289,0.5337259769439697,2.4422471430949573e-38,0.6434190273284912,0.0,0.6863152384757996,0.0,0.6659570932388306,0.5168771743774414,0.06658588349819183,0.5332930088043213,2.0988012209154307e-38,0.6434190273284912,0.0,0.6864557266235352,0.0,0.0,0.0,0.6654825210571289,0.5172168016433716,0.06788855046033859,0.533944308757782,2.6367672683814353e-38,0.6434190273284912,0.0,0.6862435936927795,0.0,0.6661142706871033,0.5167651772499084,0.06615588068962097,0.5330779552459717,1.9470064055465234e-38,0.6434190273284912,0.0,0.6865249276161194,0.0,0.0,0.0,0.66532301902771,0.5173314809799194,0.0683281272649765,0.5341641306877136,2.848666016962777e-38,0.6434190273284912,0.0,0.6861709952354431,0.0,0.666271448135376,0.5166537165641785,0.0657273381948471,0.5328636765480042,1.8068248512007082e-38,0.6434190273284912,0.0,0.6865933537483215,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,0,19.084250615170298,1.0037158727645874,True,0.6659897491335869,0.6427273220486112,0.0,0.6659897491335869,0.5168966501951218,0.06665175268426538,0.5333258882164955,4.612532417213912e-38,0.6427273154258728,0.0,0.6863828077912331,0.0,
12000,13575.661,board_acc,0.0,0.0,0.6653704047203064,0.5171733498573303,0.06776262819766998,0.5338813066482544,1.9774730163683343e-38,0.6466200351715088,0.0,0.6864488124847412,0.0,0.6648423671722412,0.5175093412399292,0.06905276328325272,0.5345264077186584,2.4371436140878863e-38,0.6466200351715088,0.0,0.6862968802452087,0.0,0.0,0.0,0.6656386852264404,0.5170004367828369,0.06709808111190796,0.5335490107536316,1.7744161808371895e-38,0.6466200351715088,0.0,0.6865302920341492,0.0,0.6645832657814026,0.5176720023155212,0.06967674940824509,0.5348383784294128,2.6946565895008507e-38,0.6466200351715088,0.0,0.6862267255783081,0.0,0.0,0.0,0.665909469127655,0.5168245434761047,0.06642162799835205,0.533210813999176,1.588360739054312e-38,0.6466200351715088,0.0,0.6866152286529541,0.0,0.66432785987854,0.5178308486938477,0.07028559595346451,0.5351427793502808,2.9709136134323167e-38,0.6466200351715088,0.0,0.6861607432365417,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05,3500,1,19.084255500718708,1.003716230392456,True,0.666980691254139,0.6383192274305556,0.0,0.666980691254139,0.5164090692996979,0.06472491612657905,0.5323624461889267,2.5912242099955693e-38,0.6383192241191864,0.0,0.6863710582256317,0.0,restore_best_decay_to_0.05
